id,project_code,name,project_type,clients,initial_sample_size,sample,cpi,other_cost,operation_select,finance_select,upload_document,tentative_start_date,tentative_end_date,estimated_time,man_days,total_achievement,remaining_interview,status,remark,created_by,assigned_to,created_at,is_active
3800,001glg931,Restuarant Booking and Table Management Software S,CATI,GLG,15,15,51,,1,0,,08-04-25 5:30,18-04-25 5:30,"10 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Navneet Tiwari,14-04-25 17:28,1
3799,001glg930,Commercial Loans,CATI,GLG,30,30,49,,1,0,,08-04-25 5:30,18-04-25 5:30,"10 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Navneet Tiwari,14-04-25 17:28,1
3798,001glg929,Network Survey - Computational Biology and AI | Ac,CATI,GLG,5,16,78,,1,0,,08-04-25 5:30,18-04-25 5:30,"10 days, 0:00:00",3,16,0,Completed,,Saransh Sharma,Dipika Maheshwari,14-04-25 17:27,1
3797,001glg928,Outside Consultant Selection Amongst Enterprises,CATI,GLG,60,60,50,,1,0,,08-04-25 5:30,25-04-25 5:30,"17 days, 0:00:00",8,55,5,Completed,,Saransh Sharma,Navneet Tiwari,14-04-25 17:27,1
3796,004rot053,New B2B study: Targeting large ad agencies/ad buye,CATI,Roth MKM,10,100,46,,1,0,,07-04-25 5:30,09-05-25 5:30,"32 days, 0:00:00",25,27,73,In Progress,,Saransh Sharma,Reeti Sharma,14-04-25 17:26,1
3795,090har116,L1003333US25 :: 25 US Mortgage Origination - Unimr,Online,Harmon Research,9,150,7,,1,0,,07-04-25 5:30,15-05-25 5:30,"38 days, 0:00:00",1,1,149,In Progress,,Saransh Sharma,Pankaj Nandolia,14-04-25 17:26,1
3794,008out011,Black Professionals in Marketing / communications,CATI,Outsized Insights,200,200,41,,1,0,,07-04-25 5:30,25-04-25 5:30,"18 days, 0:00:00",25.5,190,10,In Progress,,Saransh Sharma,Navneet Tiwari,14-04-25 17:25,1
3793,007qua102,Qual35480-0123-OfficeFurniture-[BP] | Unimrkt,CATI,Qualtrics,200,200,40,,1,0,,07-04-25 5:30,06-05-25 5:30,"29 days, 0:00:00",28,200,0,On Hold,,Saransh Sharma,Ankit Narang,14-04-25 17:10,1
3792,007qua101,Qual35480-0123-OfficeFurniture-[BP] | Unimrkt,CATI,Qualtrics,200,200,40,,1,0,,07-04-25 5:30,06-05-25 5:30,"29 days, 0:00:00",28,200,0,On Hold,,Saransh Sharma,Ankit Narang,14-04-25 17:10,1
3791,001glg927,Rheumatology KOLs,CATI,GLG,30,30,78,,1,0,,07-04-25 5:30,05-05-25 5:30,"28 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Dipika Maheshwari,14-04-25 17:09,1
3790,001glg926,Field Service Management Software,CATI,GLG,10,10,49,,1,0,,07-04-25 5:30,18-04-25 5:30,"11 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Navneet Tiwari,14-04-25 17:08,1
3789,119adi121,Adience Brand Tracking,CATI,Adience,200,200,44,,1,0,,07-04-25 5:30,02-05-25 5:30,"25 days, 0:00:00",45.5,180,20,In Progress,,Christopher Schaedel,Jagdeep Yadav,09-04-25 18:14,1
3788,112pro127,Life Science Product Distribution,CATI,proSapient,5,5,78,,1,0,,26-03-25 5:30,04-04-25 5:30,"9 days, 0:00:00",,,,Project Initiated,,Christopher Schaedel,Dipika Maheshwari,08-04-25 22:19,1
3787,006oxf089,IBV State of Salesforce 2025 Survey,CATI,Oxford Economics,1200,1200,46,,1,0,,08-04-25 5:30,26-05-25 5:30,"48 days, 0:00:00",28,295,905,In Progress,,Gaurav Prashant Saxena,Pankaj Nandolia,08-04-25 19:54,1
3786,081col091,Users of pharma transportation & logistics service,IDI,Coleman Parkes,14,14,663,,1,0,,17-03-25 5:30,02-05-25 5:30,"46 days, 0:00:00",8,8,6,In Progress,,Gaurav Prashant Saxena,Dipika Maheshwari,08-04-25 15:17,1
3785,074ath185,HCP Educational Cancer Vaccine Quant (second Wave),CATI,Atheneum,250,283,70,,1,0,,03-03-25 5:30,01-04-25 5:30,"29 days, 0:00:00",35,283,0,Completed,,oyewalerotimi oketunji,Dipika Maheshwari,07-04-25 16:21,1
3784,110u t114,Multi-Orbit Survey,CATI,U Turn Research GmBH,45,45,53,,1,0,,01-04-25 5:30,30-04-25 5:30,"29 days, 0:00:00",5,26,19,In Progress,,Gaurav Prashant Saxena,Saurabh Malik,07-04-25 14:37,1
3783,006oxf088,SMB Online Advertising in Japan Survey,CATI,Oxford Economics,1000,1000,33,,1,0,,01-04-25 5:30,30-04-25 5:30,"29 days, 0:00:00",46,856,144,In Progress,,Gaurav Prashant Saxena,Saurabh Malik,07-04-25 14:34,1
3782,104tho128,KPMG ESG Assurance Wave 3,CATI,Thoughtlab group,1200,1200,37,,1,0,,01-04-25 5:30,30-04-25 5:30,"29 days, 0:00:00",58,592,608,In Progress,,Gaurav Prashant Saxena,Saurabh Malik,07-04-25 14:33,1
3781,083glo103,"Annual Soft Latam interviews Brazil, Ecuador, Peru",IDI,Global Data,13,13,278,,1,0,,07-04-25 5:30,14-04-25 5:30,"7 days, 0:00:00",13,13,0,Completed,,Gaurav Prashant Saxena,Vishal Pathak,07-04-25 14:25,1
3780,074ath192,HCP Educational Cancer Vaccine Quant,CATI,Atheneum,250,250,70,,1,0,,08-11-24 5:30,09-12-24 5:30,"31 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Dipika Maheshwari,07-04-25 14:21,1
3778,001glg925,ACHC: Referral Volume and Trends_W3,CATI,GLG,10,50,46,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",1.75,19,31,Completed,,Saransh Sharma,Navneet Tiwari,07-04-25 3:04,1
3777,002sym015,SYM2401409 BuilderSeries 2025 - April,CATI,Symmetric Sampling,100,100,43,,1,0,,04-04-25 5:30,29-04-25 5:30,"25 days, 0:00:00",11,100,0,CBR Raised,,Saransh Sharma,Ankit Narang,07-04-25 3:02,1
3776,055pym111,Chief Financial Officers Survey (CAIO Instrument),CATI,Pymnts,60,60,56,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",6,60,0,CBR Raised,,Saransh Sharma,Reeti Sharma,07-04-25 3:01,1
3775,055pym110,CFO Monitor - Phase 15,CATI,Pymnts,60,60,56,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",6,60,0,CBR Raised,,Saransh Sharma,Reeti Sharma,07-04-25 3:00,1
3774,056qua059,"Unimrkt (US) Disney Benchmark 2025, 25-AL-DIS-XXX-",CATI,Quadrant Strategies,100,100,52,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Jagdeep Yadav,07-04-25 2:58,1
3773,003pot291,Potloc - Generator Survey,CATI,potloc,20,20,42,,1,0,,04-04-25 5:30,11-04-25 5:30,"7 days, 0:00:00",0.5,2,18,Completed,,Saransh Sharma,Jagdeep Yadav,07-04-25 2:57,1
3772,001glg924,Internal Audit - Professional Information Software,CATI,GLG,20,20,48,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",0.5,4,16,In Progress,,Saransh Sharma,Navneet Tiwari,07-04-25 2:56,1
3771,003pot290,Potloc Survey - Roofing,CATI,potloc,10,10,42,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",0.5,0,10,On Hold,,Saransh Sharma,Jagdeep Yadav,07-04-25 2:54,1
3770,007qua100,Qual58136-0106-WisconsinSurvey[AC] | Unimrkt,CATI,Qualtrics,400,400,42,,1,0,,03-04-25 5:30,02-05-25 5:30,"29 days, 0:00:00",43.8,400,0,Completed,,Saransh Sharma,Reeti Sharma,07-04-25 2:53,1
3769,001glg923,Marketing Executives Survey,CATI,GLG,20,20,48,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",0.5,4,16,In Progress,,Saransh Sharma,Navneet Tiwari,07-04-25 2:52,1
3768,001glg922,Estonian Webhosting Services - Apr 2025,CATI,GLG,35,35,49,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",0.5,3,32,In Progress,,Saransh Sharma,Navneet Tiwari,07-04-25 2:52,1
3767,001glg921,Perfusion Value Proposition Testing / Perfusion Ma,CATI,GLG,30,30,75,,1,0,,04-04-25 5:30,18-04-25 5:30,"14 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Navneet Tiwari,07-04-25 2:50,1
3766,125equ126,Spotify for Authors (T06943),CATI,Equation Research,900,900,42,,1,0,,19-03-25 5:30,08-05-25 5:30,"50 days, 0:00:00",50,430,470,On Hold,,Christopher Schaedel,Saurabh Malik,05-04-25 3:06,1
3765,124rea125,ViiV HIV/PrEP Payer ATU Wave 5,CATI,Reason Research,20,20,225,,1,0,,14-03-25 5:30,02-05-25 5:30,"49 days, 0:00:00",15,19,1,In Progress,,oyewalerotimi oketunji,Dipika Maheshwari,03-04-25 16:28,1
3764,074ath190,PBC and axSpA Quant,CATI,Atheneum,80,10,80,,1,0,,01-04-25 5:30,25-04-25 5:30,"24 days, 0:00:00",3,9,1,In Progress,,oyewalerotimi oketunji,Dipika Maheshwari,03-04-25 16:21,1
3763,074ath189,STD and Long-Term Care,CATI,Atheneum,40,18,75,,1,0,,26-03-25 5:30,11-04-25 5:30,"16 days, 0:00:00",4,18,0,Completed,,oyewalerotimi oketunji,Dipika Maheshwari,03-04-25 16:20,1
3762,074ath188,PET Techs,CATI,Atheneum,30,10,80,,1,0,,21-03-25 5:30,11-04-25 5:30,"21 days, 0:00:00",2,10,0,Completed,,oyewalerotimi oketunji,Dipika Maheshwari,03-04-25 16:16,1
3761,063rep104,Old National REP-022525514,CATI,Rep Data,100,100,32,,1,0,,02-04-25 5:30,18-04-25 5:30,"16 days, 0:00:00",3.5,28,72,On Hold,,Saransh Sharma,Jagdeep Yadav,03-04-25 2:49,1
3760,001glg920,New Telecomm Study Request,CATI,GLG,35,35,49,,1,0,,02-04-25 5:30,02-05-25 5:30,"30 days, 0:00:00",4.25,25,10,Completed,,Saransh Sharma,Navneet Tiwari,03-04-25 2:48,1
3759,078emi088,OUS IgAN Patient Segmentation (Berger's Disease) -,CATI,EMI,100,100,68,,1,0,,02-04-25 5:30,25-04-25 5:30,"23 days, 0:00:00",13,68,32,In Progress,,Saransh Sharma,Dipika Maheshwari,03-04-25 2:48,1
3758,071wer093,Distributors of residential gutters/metal roofing,CATI,Werk Insights,400,400,44,,1,0,,02-04-25 5:30,09-05-25 5:30,"37 days, 0:00:00",32.5,289,111,In Progress,,Saransh Sharma,Ankit Narang,03-04-25 2:47,1
3757,003pot289,Field Service Management,CATI,potloc,10,10,42,,1,0,,02-04-25 5:30,11-04-25 5:30,"9 days, 0:00:00",0.5,0,10,On Hold,,Saransh Sharma,Jagdeep Yadav,03-04-25 2:46,1
3756,001glg919,IT Resellers April 2025 (Survey#610628),CATI,GLG,20,20,50,,1,0,,02-04-25 5:30,18-04-25 5:30,"16 days, 0:00:00",1.25,8,12,Completed,,Saransh Sharma,Navneet Tiwari,03-04-25 2:45,1
3755,001glg918,Valet Trash Services Phase 2,CATI,GLG,10,10,51,,1,0,,02-04-25 5:30,25-04-25 5:30,"23 days, 0:00:00",1.25,6,4,Completed,,Saransh Sharma,Navneet Tiwari,03-04-25 2:44,1
3754,003pot288,Hospitality Industry Survey,CATI,potloc,5,15,38,,1,0,,01-04-25 5:30,14-04-25 5:30,"13 days, 0:00:00",1,4,11,Completed,,Saransh Sharma,Jagdeep Yadav,03-04-25 1:41,1
3753,004rot052,Follow-up to B2B survey from late last year: CPA/A,CATI,Roth MKM,150,150,44,,1,0,,01-04-25 5:30,25-04-25 5:30,"24 days, 0:00:00",14,125,25,On Hold,,Saransh Sharma,Reeti Sharma,03-04-25 1:40,1
3752,001glg917,Healthcare Workforce Assessment,CATI,GLG,4,40,49,,1,0,,01-04-25 5:30,11-04-25 5:30,"10 days, 0:00:00",1,7,33,Completed,,Saransh Sharma,Navneet Tiwari,03-04-25 1:39,1
3751,036inn071,INV176785-Unimrkt CATI,CATI,Innovate MR,75,81,25,,1,0,,01-04-25 5:30,28-04-25 5:30,"27 days, 0:00:00",9,81,0,Completed,,Saransh Sharma,Saurabh Malik,03-04-25 1:39,1
3750,003pot287,Pest Control Market - 3099a,CATI,potloc,30,35,48,,1,0,,01-04-25 5:30,22-04-25 5:30,"21 days, 0:00:00",8.5,33,2,On Hold,,Saransh Sharma,Jagdeep Yadav,03-04-25 1:37,1
3749,001glg916,Mining Market Consolidation,CATI,GLG,20,50,49,,1,0,,01-04-25 5:30,25-04-25 5:30,"24 days, 0:00:00",5.5,38,12,Completed,,Saransh Sharma,Navneet Tiwari,03-04-25 1:29,1
3748,007qua099,QUAL35279-0814-FaithfulLeadership[MS] | Unimrkt,CATI,Qualtrics,80,108,40,,1,0,,01-04-25 5:30,18-04-25 5:30,"17 days, 0:00:00",8,108,0,Completed,,Saransh Sharma,Ankit Narang,03-04-25 1:27,1
3747,001glg915,Ad Agencies / Rental Marketing Trends-Unimrkt,CATI,GLG,10,50,49,,1,0,,01-04-25 5:30,25-04-25 5:30,"24 days, 0:00:00",2.75,19,31,Completed,,Saransh Sharma,Navneet Tiwari,02-04-25 21:01,1
3746,001glg914,CEO Data Survey,CATI,GLG,35,60,51,,1,0,,01-04-25 5:30,25-04-25 5:30,"24 days, 0:00:00",7.75,55,5,Completed,,Saransh Sharma,Navneet Tiwari,02-04-25 21:00,1
3745,003pot286,CIOs in public hospitals in FR,CATI,potloc,2,2,92,,1,0,,01-04-25 5:30,11-04-25 5:30,"10 days, 0:00:00",,,,Cancelled,,Saransh Sharma,Dipika Maheshwari,02-04-25 20:55,1
3744,038kan053,Nationwide Brand Health Tracker - 156314 Wave 4,CATI,Kantar,50,50,55,,1,0,,28-03-25 5:30,15-04-25 5:30,"18 days, 0:00:00",5.5,47,3,On Hold,,Saransh Sharma,Jagdeep Yadav,02-04-25 20:46,1
3743,038kan052,Optum Brand Tracking-Wave 3,CATI,Kantar,1,2,112,,1,0,,25-03-25 5:30,03-04-25 5:30,"9 days, 0:00:00",,,,Cancelled,,Saransh Sharma,Dipika Maheshwari,02-04-25 20:41,1
3742,123qla124,Flower/Ornamental Growers,CATI,Qlarity Access,49,49,50,,1,0,,28-03-25 5:30,18-04-25 5:30,"21 days, 0:00:00",4.5,35,14,CBR Raised,,Saransh Sharma,Reeti Sharma,02-04-25 20:39,1
3741,094arc109,Early Childhood Education (ECE) Survey,CATI,Archmetrics,10,100,54,,1,0,,28-03-25 5:30,17-04-25 5:30,"20 days, 0:00:00",8,48,52,On Hold,,Saransh Sharma,Saurabh Malik,02-04-25 1:25,1
3740,004rot051,New project opportunity-  Digital Brand Managers a,CATI,Roth MKM,100,100,45,,1,0,,28-03-25 5:30,30-04-25 5:30,"33 days, 0:00:00",13.5,100,0,Completed,,Saransh Sharma,Reeti Sharma,02-04-25 1:24,1
3739,004rot050,Next volume/survey targeting Pulmonologists/Physic,CATI,Roth MKM,75,150,72,,1,0,,28-03-25 5:30,25-04-25 5:30,"28 days, 0:00:00",30,150,0,Completed,,Saransh Sharma,Dipika Maheshwari,02-04-25 1:24,1
3738,078emi087,RFQ Send Confirmation - RFQ- IGAN - IO:67637,CATI,EMI,25,22,75,,1,0,,28-03-25 5:30,30-04-25 5:30,"33 days, 0:00:00",8,22,0,In Progress,,Saransh Sharma,Dipika Maheshwari,02-04-25 1:23,1
3737,071wer092,RFQ: Finance / AI DMs (506),CATI,Werk Insights,150,150,45,,1,0,,28-03-25 5:30,18-04-25 5:30,"21 days, 0:00:00",21,150,0,CBR Raised,,Saransh Sharma,Ankit Narang,02-04-25 1:15,1
3736,001glg913,Class action report MAR (#),CATI,GLG,80,300,53,,1,0,,28-03-25 5:30,25-04-25 5:30,"28 days, 0:00:00",31.75,265,35,Completed,,Saransh Sharma,Navneet Tiwari,02-04-25 1:13,1
3735,001glg912,Europe C-Suite ---PSF,CATI,GLG,20,20,51,,1,0,,28-03-25 5:30,11-04-25 5:30,"14 days, 0:00:00",3,20,0,Completed,,Saransh Sharma,Navneet Tiwari,02-04-25 1:12,1
3734,001glg911,Gum Survey: GLG Feasibility Request (Survey #61055,CATI,GLG,15,31,85,,1,0,,04-04-25 5:30,14-04-25 5:30,"10 days, 0:00:00",8,31,0,On Hold,,Saransh Sharma,Dipika Maheshwari,02-04-25 1:01,1
3733,110u t113,International market study SHK installers/planners,CATI,U Turn Research GmBH,400,400,39,,1,0,,01-04-25 5:30,18-04-25 5:30,"17 days, 0:00:00",55.3,316,84,On Hold,,Gaurav Prashant Saxena,Reeti Sharma,01-04-25 19:21,1
3732,104tho127,Broadridge VOC Survey,CATI,Thoughtlab group,99,100,0,,1,0,,03-04-25 5:30,25-04-25 5:30,"22 days, 0:00:00",6,100,0,Completed,,Gaurav Prashant Saxena,Jagdeep Yadav,01-04-25 17:55,1
3731,100dyn108,Furniture and Upholstery Study (Fabric Study W2),CATI,Dynamic Fieldwork,400,400,50,,1,0,,01-04-25 5:30,23-04-25 5:30,"22 days, 0:00:00",74.5,397,3,Completed,,Gaurav Prashant Saxena,Jagdeep Yadav,01-04-25 17:45,1
3730,001glg910,UM_GLG | Wave 1: Acadia Healthcare: Referral Trend,CATI,GLG,15,15,51,,1,0,,26-03-25 5:30,18-04-25 5:30,"23 days, 0:00:00",2.25,13,2,Completed,,Saransh Sharma,Navneet Tiwari,28-03-25 4:51,1
3729,078emi086,Calquence Patient ATU 2025 Wave 1 - IO:67525,CATI,EMI,40,54,65,,1,0,,26-03-25 5:30,30-04-25 5:30,"35 days, 0:00:00",13,54,0,Completed,,Saransh Sharma,Dipika Maheshwari,28-03-25 4:50,1
3728,004rot049,conjunction with other project focused on Utility,CATI,Roth MKM,20,53,46,,1,0,,26-03-25 5:30,07-04-25 5:30,"12 days, 0:00:00",3,53,0,CBR Raised,,Saransh Sharma,Reeti Sharma,28-03-25 4:50,1
3727,001glg909,Molecular Diagnostic Testing,CATI,GLG,25,85,81,,1,0,,26-03-25 5:30,14-04-25 5:30,"19 days, 0:00:00",22,85,0,Completed,,Saransh Sharma,Dipika Maheshwari,28-03-25 4:49,1
3726,001glg908,Capital Markets Buyers and Sellers,CATI,GLG,2,2,49,,1,0,,25-03-25 5:30,03-04-25 5:30,"9 days, 0:00:00",0.25,1,1,Completed,,Saransh Sharma,Navneet Tiwari,28-03-25 4:48,1
3725,001glg907,AI Use Cases - 610327,CATI,GLG,2,25,49,,1,0,,25-03-25 5:30,18-04-25 5:30,"24 days, 0:00:00",1.5,8,17,Completed,,Saransh Sharma,Navneet Tiwari,28-03-25 4:48,1
3724,003pot281,Unimrkt x Gnosis: ABA Therapy,CATI,potloc,30,30,75,,1,0,,25-03-25 5:30,04-04-25 5:30,"10 days, 0:00:00",,,,Cancelled,,Saransh Sharma,Dipika Maheshwari,28-03-25 4:47,1
3723,007qua098,Qual2676-1218-Public Goods-[AW] | Unimrkt,CATI,Qualtrics,300,300,40,,1,0,,25-03-25 5:30,11-04-25 5:30,"17 days, 0:00:00",13,120,180,In Progress,,Saransh Sharma,Navneet Tiwari,28-03-25 4:46,1
3722,007qua097,Qual-0910-Competitive-Assesment | Unimrkt,CATI,Qualtrics,400,400,41,,1,0,,25-03-25 5:30,09-05-25 5:30,"45 days, 0:00:00",33,196,204,In Progress,,Saransh Sharma,Pankaj Nandolia,28-03-25 4:45,1
3721,001glg906,FISH Imaging Market Assessment (Survey #610313),CATI,GLG,25,56,72,,1,0,,25-03-25 5:30,17-04-25 5:30,"23 days, 0:00:00",15,56,0,Completed,,Saransh Sharma,Dipika Maheshwari,28-03-25 4:44,1
3720,063rep103,UNI: REP-112422783 B2B Study,CATI,Rep Data,80,100,46,,1,0,,25-03-25 5:30,11-04-25 5:30,"17 days, 0:00:00",20,70,30,CBR Raised,,Saransh Sharma,Jagdeep Yadav,28-03-25 4:43,1
3719,052pro057,IO-108932 - North Dakota Study,CATI,Prodege,50,100,24,,1,0,,25-03-25 5:30,28-04-25 5:30,"34 days, 0:00:00",9,75,25,On Hold,,Saransh Sharma,Ankit Narang,28-03-25 4:43,1
3718,063rep102,Director+ Multi Industry Study (REP-032525722 Cont,CATI,Rep Data,70,120,48,,1,0,,24-03-25 5:30,11-04-25 5:30,"18 days, 0:00:00",25,86,34,On Hold,,Saransh Sharma,Jagdeep Yadav,28-03-25 4:42,1
3717,001glg905,Food & Beverage Purchasing Trends,CATI,GLG,70,250,49,,1,0,,24-03-25 5:30,25-04-25 5:30,"32 days, 0:00:00",27.25,189,61,Completed,,Saransh Sharma,Navneet Tiwari,28-03-25 4:41,1
3716,001glg904,Industrial Automation,CATI,GLG,20,50,49,,1,0,,24-03-25 5:30,18-04-25 5:30,"25 days, 0:00:00",6.75,45,5,Completed,,Saransh Sharma,Navneet Tiwari,28-03-25 4:41,1
3715,036inn070,INV173620 - Multi - Unimkrt CATI,CATI,Innovate MR,50,100,42,,1,0,,24-03-25 5:30,04-04-25 5:30,"11 days, 0:00:00",13,78,22,On Hold,,Saransh Sharma,Saurabh Malik,28-03-25 4:40,1
3714,083glo102,QBF Q1 Multiple markets.,IDI,Global Data,6,6,221,,1,0,,26-03-25 5:30,17-04-25 5:30,"22 days, 0:00:00",6,6,0,Completed,,Gaurav Prashant Saxena,Vishal Pathak,26-03-25 16:59,1
3713,105ron109,Usage and perceptions of OCS Study,CATI,Ronin International,150,150,60,,1,0,,17-03-25 5:30,22-04-25 5:30,"36 days, 0:00:00",20,122,28,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,25-03-25 20:35,1
3711,083glo101,Ice cream Interviews in 3 markets,IDI,Global Data,9,8,104,,1,0,,24-03-25 5:30,16-04-25 5:30,"23 days, 0:00:00",27,8,0,Completed,,Gaurav Prashant Saxena,Vishal Pathak,25-03-25 18:36,1
3710,074ath186,FMD Impact Assessment Survey,CATI,Atheneum,60,50,95,,1,0,,20-03-25 5:30,07-04-25 5:30,"18 days, 0:00:00",,,,Project Initiated,,oyewalerotimi oketunji,Dipika Maheshwari,25-03-25 16:28,1
3705,003pot285,RFQ - End Customers of PR/GR/Strat. Comm. Firms,CATI,potloc,40,40,44,,1,0,,13-03-25 5:30,27-03-25 5:30,"14 days, 0:00:00",3.5,26,14,CBR Raised,,Saransh Sharma,Jagdeep Yadav,24-03-25 19:44,1
3704,004rot048,New B2B opportunity: Forward Air....ROTH | QSG,CATI,Roth MKM,10,150,45,,1,0,,21-03-25 5:30,15-04-25 5:30,"25 days, 0:00:00",17.2,150,0,CBR Raised,,Saransh Sharma,Reeti Sharma,23-03-25 6:06,1
3703,032gli034,RFQ: Ohio Residents,CATI,Glimpse,150,300,22,,1,0,,21-03-25 5:30,11-04-25 5:30,"21 days, 0:00:00",29,300,0,CBR Raised,,Saransh Sharma,Ankit Narang,23-03-25 6:05,1
3702,003pot284,Healtcare in Belgium - 2909a/b,CATI,potloc,20,100,85,,1,0,,21-03-25 5:30,09-04-25 5:30,"19 days, 0:00:00",17,65,35,In Progress,,Saransh Sharma,Dipika Maheshwari,23-03-25 6:04,1
3701,003pot283,3075a: Unimrkt x Potloc - Individual Contractor Su,CATI,potloc,10,30,40,,1,0,,20-03-25 5:30,28-03-25 5:30,"8 days, 0:00:00",3,16,14,CBR Raised,,Saransh Sharma,Jagdeep Yadav,23-03-25 6:03,1
3700,001glg903,AI Maturity 2.0,CATI,GLG,100,200,52,,1,0,,20-03-25 5:30,25-04-25 5:30,"36 days, 0:00:00",20.5,145,55,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 6:03,1
3699,001glg902,Genomic medicine market research survey (Survey #6,CATI,GLG,38,38,88,,1,0,,20-03-25 5:30,25-04-25 5:30,"36 days, 0:00:00",8,38,0,In Progress,,Saransh Sharma,Dipika Maheshwari,23-03-25 6:02,1
3698,001glg901,Snowflake Enterprise Customers-Unimrkt,CATI,GLG,15,50,51,,1,0,,20-03-25 5:30,11-04-25 5:30,"22 days, 0:00:00",3.25,25,25,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 6:01,1
3697,001glg900,ABA Profs and Families,CATI,GLG,25,25,72,,1,0,,20-03-25 5:30,28-03-25 5:30,"8 days, 0:00:00",,,,To Be Started,,Saransh Sharma,Dipika Maheshwari,23-03-25 6:01,1
3696,094arc108,AP/AR Software Survey,CATI,Archmetrics,10,200,44,,1,0,,20-03-25 5:30,14-04-25 5:30,"25 days, 0:00:00",21,200,0,CBR Raised,,Saransh Sharma,Saurabh Malik,23-03-25 6:00,1
3695,001glg899,CDK Customers,CATI,GLG,2,25,49,,1,0,,20-03-25 5:30,11-04-25 5:30,"22 days, 0:00:00",3,20,5,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 5:59,1
3694,004rot047,NEW B2B opportunity: Interesting new B2B project f,CATI,Roth MKM,10,150,46,,1,0,,20-03-25 5:30,04-04-25 5:30,"15 days, 0:00:00",12.5,150,0,CBR Raised,,Saransh Sharma,Reeti Sharma,23-03-25 5:58,1
3693,003pot282,Farm owners about biostimulants,CATI,potloc,50,100,42,,1,0,,20-03-25 5:30,01-04-25 5:30,"12 days, 0:00:00",2,9,91,CBR Raised,,Saransh Sharma,Jagdeep Yadav,23-03-25 5:57,1
3692,001glg898,P&O Benchmarking - Multi  (Survey #610016),CATI,GLG,30,50,49,,1,0,,19-03-25 5:30,11-04-25 5:30,"23 days, 0:00:00",2.25,16,34,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 5:57,1
3691,007qua096,Qual52564-0425-SouthDakotaCounties-[AW] | Unimrkt,CATI,Qualtrics,500,1000,16,,1,0,,19-03-25 5:30,25-04-25 5:30,"37 days, 0:00:00",61.4,1000,0,Completed,,Saransh Sharma,Reeti Sharma,23-03-25 5:56,1
3690,063rep101,REP-102422444 - Iowa/SD,CATI,Rep Data,30,175,52,,1,0,,19-03-25 5:30,21-04-25 5:30,"33 days, 0:00:00",27.7,171,4,On Hold,,Saransh Sharma,Jagdeep Yadav,23-03-25 5:55,1
3689,001glg897,CIS Software in Utilities,CATI,GLG,30,70,49,,1,0,,19-03-25 5:30,11-04-25 5:30,"23 days, 0:00:00",8.5,68,2,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 5:54,1
3688,001glg896,Insights into FSM software,CATI,GLG,50,100,49,,1,0,,19-03-25 5:30,11-04-25 5:30,"23 days, 0:00:00",12.5,98,2,Completed,,Saransh Sharma,Navneet Tiwari,23-03-25 5:54,1
3687,083glo100,Annual Soft + Beer & Cider - Multiple markets,IDI,Global Data,28,28,208,,1,0,,17-03-25 5:30,18-04-25 5:30,"32 days, 0:00:00",35,28,0,Completed,,Gaurav Prashant Saxena,Vishal Pathak,21-03-25 14:21,1
3686,006oxf086,IBM Global pulse #12 Auto automation,CATI,Oxford Economics,100,100,37,,1,0,,10-03-25 5:30,26-03-25 5:30,"16 days, 0:00:00",10,100,0,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,20-03-25 19:25,1
3685,006oxf085,IBM Global pulse #13 Oil and gas in the AI era,CATI,Oxford Economics,100,100,37,,1,0,,10-03-25 5:30,03-04-25 5:30,"24 days, 0:00:00",8,100,0,Completed,,Gaurav Prashant Saxena,Pankaj Nandolia,20-03-25 19:24,1
3683,113cel115,FRAML Survey Qual,IDI,Celent,6,6,775,,1,0,,17-03-25 5:30,09-04-25 5:30,"23 days, 0:00:00",20.1,6,0,Completed,,Christopher Schaedel,Vishal Pathak,19-03-25 20:53,1
3682,074ath184,Women's Health Project: Uterine Health,CATI,Atheneum,75,75,88,,1,0,,20-03-25 5:30,03-04-25 5:30,"14 days, 0:00:00",26,60,15,Completed,,oyewalerotimi oketunji,Shivani Hanjura,19-03-25 17:22,1
